source_id,family,neutron_h5,deuteron_h5,kT_MeV,theta_max_deg,E_max_MeV,source_N,source_weight_sum_shape_only,source_E_mean_MeV,source_E_max_MeV,frac_E_gt_2p82,frac_E_gt_3p1454,frac_E_gt_4MeV,li7_mt205_fluxavg_b,frac_mu_gt_0p8,frac_E_gt_2p82_mu_gt_0p8,frac_E_gt_3p1454_mu_gt_0p8,li6_atpct,CaseA_statepoint,CaseAprime_statepoint,CaseB_statepoint,A_TPR_Li6_per_n,A_TPR_Li6_std,A_TPR_Li6_rel_err,A_TPR_Li7_per_n,A_TPR_Li7_std,A_TPR_Li7_rel_err,A_TPR_total_per_n,A_TPR_total_std,A_TPR_total_rel_err,Aprime_TPR_Li6_per_n,Aprime_TPR_Li6_std,Aprime_TPR_Li6_rel_err,Aprime_TPR_Li7_per_n,Aprime_TPR_Li7_std,Aprime_TPR_Li7_rel_err,Aprime_TPR_total_per_n,Aprime_TPR_total_std,Aprime_TPR_total_rel_err,B_TPR_Li6_per_n,B_TPR_Li6_std,B_TPR_Li6_rel_err,B_TPR_Li7_per_n,B_TPR_Li7_std,B_TPR_Li7_rel_err,B_TPR_total_per_n,B_TPR_total_std,B_TPR_total_rel_err,ratio_Aprime_over_A_Li6,ratio_B_over_Aprime_Li6,ratio_B_over_A_Li6,ratio_closure_product_minus_B_over_A_Li6,ratio_Aprime_over_A_Li7,ratio_B_over_Aprime_Li7,ratio_B_over_A_Li7,ratio_closure_product_minus_B_over_A_Li7,ratio_Aprime_over_A_total,ratio_B_over_Aprime_total,ratio_B_over_A_total,ratio_closure_product_minus_B_over_A_total
pic2d_a0_20_t_3um,pic2d,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/stageB_inputs_7points/pic2d_a0_20_t_3um/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/stageB_inputs_7points/pic2d_a0_20_t_3um/deuteron_beam.h5,,,,327699,3535601271996.5234,3.044204916689325,12.097112592965054,0.5093924405666977,0.3526769232825176,0.11183409782915676,0.019271487901265656,0.13675508646757828,0.1350562996019779,0.12233760136999756,7.59,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_pic2d_a0_20_t_3um_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_pstar_20260706/caseB_prod_pic2d_a0_20_t_3um_li6_7p59_pstar/statepoint.100.h5,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.0,0.0,,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.010213614075961608,1.1376969323961292e-06,0.00011139024090148182,0.006796505349644993,2.3494744121375976e-06,0.0003456885989592165,0.017010119425606603,2.6104375731422637e-06,0.00015346380044884206,0.010214712045351562,1.1827840053517745e-06,0.00011579220247231809,0.007024374556817478,2.665571316130278e-06,0.00037947454176446476,0.01723908660216904,2.916204458657261e-06,0.00016916235331692928,0.9127487486190692,1.0001075005753877,0.9128468696347302,-1.1102230246251565e-16,,1.0335274079030023,,,1.5201245224376254,1.0134606448569525,1.5405863787725027,2.220446049250313e-16
pic2d_a0_20_t_3um,pic2d,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/stageB_inputs_7points/pic2d_a0_20_t_3um/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/stageB_inputs_7points/pic2d_a0_20_t_3um/deuteron_beam.h5,,,,327699,3535601271996.5234,3.044204916689325,12.097112592965054,0.5093924405666977,0.3526769232825176,0.11183409782915676,0.019271487901265656,0.13675508646757828,0.1350562996019779,0.12233760136999756,90.0,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_90p0/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_pic2d_a0_20_t_3um_li6_90p0/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_pstar_20260706/caseB_prod_pic2d_a0_20_t_3um_li6_90_pstar/statepoint.100.h5,0.12832392257035224,9.391776414603093e-06,7.318804028496051e-05,0.0,0.0,,0.12832392257035224,9.391776414603093e-06,7.318804028496051e-05,0.12570235734040794,1.1824746612170065e-05,9.406941017142655e-05,0.0007815254068667976,2.713969272709596e-07,0.0003472656485462363,0.12648388274727473,1.1827860699812098e-05,9.351278947883931e-05,0.12573343437188386,1.3461184356552887e-05,0.00010706129538097654,0.0008061222318582955,3.1017165516863086e-07,0.000384770004982513,0.12653955660374216,1.3464757359001097e-05,0.0001064074959671773,0.9795707208957312,1.0002472271175613,0.9798128973415057,0.0,,1.0314728411583045,,,0.9856609758631035,1.0004401656184028,0.9860948299360798,0.0
pic2d_a0_10_t_4um,pic2d,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/stageB_inputs_7points/pic2d_a0_10_t_4um/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/stageB_inputs_7points/pic2d_a0_10_t_4um/deuteron_beam.h5,,,,468820,4935490997643.416,2.831928005175827,5.373368970128606,0.4758814580188587,0.3079576040917092,0.04221233766756328,0.0041477742554352276,0.13142816355904965,0.1292878418949053,0.11440669506919689,7.59,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_pic2d_a0_10_t_4um_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_pstar_20260706/caseB_prod_pic2d_a0_10_t_4um_li6_7p59_pstar/statepoint.100.h5,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.0,0.0,,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.010430194804113717,1.097910102943685e-06,0.00010526266513360462,0.0012447344860976601,4.449059345543023e-07,0.00035743039139946796,0.011674929290211376,1.184629851366008e-06,0.0001014678394976866,0.010427914504329611,1.1231274802765984e-06,0.00010770394020878117,0.001272678328013311,4.4803424438822327e-07,0.00035204044456985307,0.011700592832342921,1.2091939551192718e-06,0.00010334467427811035,0.9321036789234269,0.9997813751490809,0.9318998978955813,-1.1102230246251565e-16,,1.0224496406484702,,,1.0433404885481996,1.0021981753802194,1.0456339339233123,0.0
pic2d_a0_10_t_4um,pic2d,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/stageB_inputs_7points/pic2d_a0_10_t_4um/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/stageB_inputs_7points/pic2d_a0_10_t_4um/deuteron_beam.h5,,,,468820,4935490997643.416,2.831928005175827,5.373368970128606,0.4758814580188587,0.3079576040917092,0.04221233766756328,0.0041477742554352276,0.13142816355904965,0.1292878418949053,0.11440669506919689,90.0,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_90p0/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_pic2d_a0_10_t_4um_li6_90p0/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_pstar_20260706/caseB_prod_pic2d_a0_10_t_4um_li6_90_pstar/statepoint.100.h5,0.12832392257035224,9.391776414603093e-06,7.318804028496051e-05,0.0,0.0,,0.12832392257035224,9.391776414603093e-06,7.318804028496051e-05,0.12802257720767451,1.1997168549902875e-05,9.371135007258458e-05,0.00014695315893234262,5.180736688345545e-08,0.0003525434040333057,0.12816953036660686,1.1997280409244507e-05,9.360477778867062e-05,0.12800588582185032,1.3911586234374197e-05,0.00010867927005899849,0.00015003592384641608,5.2803418950414735e-08,0.0003519385064370772,0.12815592174569673,1.3911686445484691e-05,0.00010855281797348411,0.9976516821131889,0.9998696215449786,0.9975216098282255,0.0,,1.0209778744225075,,,0.9987968556395964,0.9998938232755382,0.9986908066610619,0.0
param_kT0p08_theta180_Emax2p5,parametric,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta180_Emax2p5/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta180_Emax2p5/deuteron_beam.h5,0.08,180.0,2.5,50000,239994.0820525125,2.501709834280265,2.8917428362953763,0.05752497449382608,0.0,0.0,0.0,0.10282301023612508,0.0061371508291705274,0.0,7.59,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_param_kT0p08_theta180_Emax2p5_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseB_param_kT0p08_theta180_Emax2p5_li6_7p59/statepoint.100.h5,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.0,0.0,,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.011064706418609788,1.1153912520707954e-06,0.0001008062220426213,0.0,0.0,,0.011064706418609788,1.1153912520707954e-06,0.0001008062220426213,0.011076786829553249,1.1906658780198214e-06,0.00010749199170675414,0.0,0.0,,0.011076786829553249,1.1906658780198214e-06,0.00010749199170675414,0.9888073763422104,1.0010917967893973,0.9898869530610331,0.0,,,,,0.9888073763422104,1.0010917967893973,0.9898869530610331,0.0
param_kT0p08_theta180_Emax2p5,parametric,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta180_Emax2p5/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta180_Emax2p5/deuteron_beam.h5,0.08,180.0,2.5,50000,239994.0820525125,2.501709834280265,2.8917428362953763,0.05752497449382608,0.0,0.0,0.0,0.10282301023612508,0.0061371508291705274,0.0,90.0,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_90p0/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_param_kT0p08_theta180_Emax2p5_li6_90p0/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseB_param_kT0p08_theta180_Emax2p5_li6_90p0/statepoint.100.h5,0.12832392257035224,9.391776414603093e-06,7.318804028496051e-05,0.0,0.0,,0.12832392257035224,9.391776414603093e-06,7.318804028496051e-05,0.12935682990049124,9.79028639316511e-06,7.568434075492082e-05,0.0,0.0,,0.12935682990049124,9.79028639316511e-06,7.568434075492082e-05,0.12951291643861876,1.0411562343530188e-05,8.0390146634252e-05,0.0,0.0,,0.12951291643861876,1.0411562343530188e-05,8.0390146634252e-05,1.008049218800748,1.0012066354613636,1.0092655667349528,0.0,,,,,1.008049218800748,1.0012066354613636,1.0092655667349528,0.0
param_kT0p08_theta30_Emax2p5,parametric,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta30_Emax2p5/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta30_Emax2p5/deuteron_beam.h5,0.08,30.0,2.5,50000,243468.68423200288,2.4983073165792176,2.891807231721261,0.0553481827634993,0.0,0.0,0.0,0.11089299759072119,0.042457884906367066,0.0,7.59,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_param_kT0p08_theta30_Emax2p5_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseB_param_kT0p08_theta30_Emax2p5_li6_7p59/statepoint.100.h5,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.0,0.0,,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.011072480935185364,1.1023438228351327e-06,9.95570757166247e-05,0.0,0.0,,0.011072480935185364,1.1023438228351327e-06,9.95570757166247e-05,0.01107399313232798,1.1671485724627091e-06,0.00010539545749360156,0.0,0.0,,0.01107399313232798,1.1671485724627091e-06,0.00010539545749360156,0.9895021529631693,1.000136572566841,0.9896372918120941,0.0,,,,,0.9895021529631693,1.000136572566841,0.9896372918120941,0.0
param_kT0p08_theta30_Emax2p5,parametric,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta30_Emax2p5/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta30_Emax2p5/deuteron_beam.h5,0.08,30.0,2.5,50000,243468.68423200288,2.4983073165792176,2.891807231721261,0.0553481827634993,0.0,0.0,0.0,0.11089299759072119,0.042457884906367066,0.0,90.0,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_90p0/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_param_kT0p08_theta30_Emax2p5_li6_90p0/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseB_param_kT0p08_theta30_Emax2p5_li6_90p0/statepoint.100.h5,0.12832392257035224,9.391776414603093e-06,7.318804028496051e-05,0.0,0.0,,0.12832392257035224,9.391776414603093e-06,7.318804028496051e-05,0.12935796450111844,9.968899209116938e-06,7.706444089131247e-05,0.0,0.0,,0.12935796450111844,9.968899209116938e-06,7.706444089131247e-05,0.1294354373664631,1.1258700153292532e-05,8.698313523997623e-05,0.0,0.0,,0.1294354373664631,1.1258700153292532e-05,8.698313523997623e-05,1.008058060492963,1.0005989029407152,1.008661789429804,-2.220446049250313e-16,,,,,1.008058060492963,1.0005989029407152,1.008661789429804,-2.220446049250313e-16
param_kT0p08_theta20_Emax2p5,parametric,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta20_Emax2p5/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta20_Emax2p5/deuteron_beam.h5,0.08,20.0,2.5,50000,240166.75011545906,2.4981908402502073,2.8920542395839925,0.05692616308248683,0.0,0.0,0.0,0.11217266728298086,0.04990345365303484,0.0,7.59,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_param_kT0p08_theta20_Emax2p5_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseB_param_kT0p08_theta20_Emax2p5_li6_7p59/statepoint.100.h5,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.0,0.0,,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.011072862063955245,1.111238317840373e-06,0.00010035691869202575,0.0,0.0,,0.011072862063955245,1.111238317840373e-06,0.00010035691869202575,0.011070170807996044,1.156270062239521e-06,0.00010444916183265583,0.0,0.0,,0.011070170807996044,1.156270062239521e-06,0.00010444916183265583,0.9895362128762603,0.999756950285874,0.9892957063826033,0.0,,,,,0.9895362128762603,0.999756950285874,0.9892957063826033,0.0
param_kT0p08_theta20_Emax2p5,parametric,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta20_Emax2p5/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta20_Emax2p5/deuteron_beam.h5,0.08,20.0,2.5,50000,240166.75011545906,2.4981908402502073,2.8920542395839925,0.05692616308248683,0.0,0.0,0.0,0.11217266728298086,0.04990345365303484,0.0,90.0,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_90p0/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_param_kT0p08_theta20_Emax2p5_li6_90p0/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseB_param_kT0p08_theta20_Emax2p5_li6_90p0/statepoint.100.h5,0.12832392257035224,9.391776414603093e-06,7.318804028496051e-05,0.0,0.0,,0.12832392257035224,9.391776414603093e-06,7.318804028496051e-05,0.1293603456885602,1.001205557283393e-05,7.739663588205247e-05,0.0,0.0,,0.1293603456885602,1.001205557283393e-05,7.739663588205247e-05,0.12939463389738637,1.1647288825456018e-05,9.001369279882695e-05,0.0,0.0,,0.12939463389738637,1.1647288825456018e-05,9.001369279882695e-05,1.0080766165610293,1.000265059656757,1.0083438170029997,0.0,,,,,1.0080766165610293,1.000265059656757,1.0083438170029997,0.0
param_kT0p08_theta10_Emax2p5,parametric,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta10_Emax2p5/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta10_Emax2p5/deuteron_beam.h5,0.08,10.0,2.5,50000,241337.05875910222,2.5017224690397963,2.8919810063700875,0.05539262496964202,0.0,0.0,0.0,0.1149145315620406,0.053820723904384915,0.0,7.59,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_param_kT0p08_theta10_Emax2p5_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseB_param_kT0p08_theta10_Emax2p5_li6_7p59/statepoint.100.h5,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.0,0.0,,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.011064919392250532,1.1125998408306054e-06,0.00010055200597392784,0.0,0.0,,0.011064919392250532,1.1125998408306054e-06,0.00010055200597392784,0.011059704659338095,1.160936219307183e-06,0.00010496991150002944,0.0,0.0,,0.011059704659338095,1.160936219307183e-06,0.00010496991150002944,0.9888264089219253,0.9995287147852077,0.9883603896554041,1.1102230246251565e-16,,,,,0.9888264089219253,0.9995287147852077,0.9883603896554041,1.1102230246251565e-16
param_kT0p08_theta10_Emax2p5,parametric,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta10_Emax2p5/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p08_theta10_Emax2p5/deuteron_beam.h5,0.08,10.0,2.5,50000,241337.05875910222,2.5017224690397963,2.8919810063700875,0.05539262496964202,0.0,0.0,0.0,0.1149145315620406,0.053820723904384915,0.0,90.0,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_90p0/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_param_kT0p08_theta10_Emax2p5_li6_90p0/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseB_param_kT0p08_theta10_Emax2p5_li6_90p0/statepoint.100.h5,0.12832392257035224,9.391776414603093e-06,7.318804028496051e-05,0.0,0.0,,0.12832392257035224,9.391776414603093e-06,7.318804028496051e-05,0.12934868373102087,9.800438578710829e-06,7.576759419593887e-05,0.0,0.0,,0.12934868373102087,9.800438578710829e-06,7.576759419593887e-05,0.1293581667883058,1.1614343272645612e-05,8.9784383630393e-05,0.0,0.0,,0.1293581667883058,1.1614343272645612e-05,8.9784383630393e-05,1.007985737500401,1.0000733139063451,1.0080596368723576,-2.220446049250313e-16,,,,,1.007985737500401,1.0000733139063451,1.0080596368723576,-2.220446049250313e-16
param_kT0p25_theta180_Emax4,parametric,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p25_theta180_Emax4/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p25_theta180_Emax4/deuteron_beam.h5,0.25,180.0,4.0,50000,1320133.9766762767,2.5485709893223047,3.1207915632629883,0.21992244655533058,0.0,0.0,0.0,0.10286925573913819,0.020413703456786416,0.0,7.59,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_param_kT0p25_theta180_Emax4_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseB_param_kT0p25_theta180_Emax4_li6_7p59/statepoint.100.h5,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.0,0.0,,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.010950001978946411,1.1743475462611227e-06,0.00010724633187455518,0.0,0.0,,0.010950001978946411,1.1743475462611227e-06,0.00010724633187455518,0.010944557862985286,1.1967249098263551e-06,0.0001093442900853677,0.0,0.0,,0.010944557862985286,1.1967249098263551e-06,0.0001093442900853677,0.978556711593656,0.9995028205500244,0.9780701933060159,0.0,,,,,0.978556711593656,0.9995028205500244,0.9780701933060159,0.0
param_kT0p25_theta180_Emax4,parametric,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p25_theta180_Emax4/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p25_theta180_Emax4/deuteron_beam.h5,0.25,180.0,4.0,50000,1320133.9766762767,2.5485709893223047,3.1207915632629883,0.21992244655533058,0.0,0.0,0.0,0.10286925573913819,0.020413703456786416,0.0,90.0,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_90p0/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_param_kT0p25_theta180_Emax4_li6_90p0/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseB_param_kT0p25_theta180_Emax4_li6_90p0/statepoint.100.h5,0.12832392257035224,9.391776414603093e-06,7.318804028496051e-05,0.0,0.0,,0.12832392257035224,9.391776414603093e-06,7.318804028496051e-05,0.12986688507947053,1.0912130775898421e-05,8.402550634228941e-05,0.0,0.0,,0.12986688507947053,1.0912130775898421e-05,8.402550634228941e-05,0.12979870538446403,1.1172623152527268e-05,8.607653766217418e-05,0.0,0.0,,0.12979870538446403,1.1172623152527268e-05,8.607653766217418e-05,1.0120239662115407,0.9994750032314644,1.0114926568995992,-2.220446049250313e-16,,,,,1.0120239662115407,0.9994750032314644,1.0114926568995992,-2.220446049250313e-16
param_kT0p25_theta30_Emax4,parametric,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p25_theta30_Emax4/neutron_source_pstar.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/parametric_sources/param_kT0p25_theta30_Emax4/deuteron_beam.h5,0.25,30.0,4.0,50000,1309912.9297983511,2.552775757436998,3.12058676902843,0.22350700764127154,0.0,0.0,0.0,0.12161449561043385,0.10691324925927082,0.0,7.59,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseA_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseAprime_param_kT0p25_theta30_Emax4_li6_7p59/statepoint.100.h5,/Volumes/billboom/paperwork/no6/stageB_inputs_20260706/openmc_c1_20260706/part1_3_decomposition/openmc_runs/caseB_param_kT0p25_theta30_Emax4_li6_7p59/statepoint.100.h5,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.0,0.0,,0.01118995133262484,1.1031436948837272e-06,9.85834220446928e-05,0.010940571671403016,1.1636919836436351e-06,0.00010636482430669946,0.0,0.0,,0.010940571671403016,1.1636919836436351e-06,0.00010636482430669946,0.010932879419579546,1.1375739073654683e-06,0.00010405071378800744,0.0,0.0,,0.010932879419579546,1.1375739073654683e-06,0.00010405071378800744,0.9777139637332698,0.9992969058606347,0.9770265387753932,1.1102230246251565e-16,,,,,0.9777139637332698,0.9992969058606347,0.9770265387753932,1.1102230246251565e-16
